id	level	doi	outgoing	incoming
10.1093/llc/fqu028	1	10.1093/llc/fqu028	5	12
10.1093/llc/fqu029	1	10.1093/llc/fqu029	8	1
10.1093/llc/fqu030	1	10.1093/llc/fqu030	1	3
10.1093/llc/fqu031	1	10.1093/llc/fqu031	2	16
10.1093/llc/fqu032	1	10.1093/llc/fqu032	8	2
10.1093/llc/fqu033	1	10.1093/llc/fqu033	40	0
10.1093/llc/fqu034	1	10.1093/llc/fqu034	15	0
10.1093/llc/fqu035	1	10.1093/llc/fqu035	15	2
10.1093/llc/fqu036	1	10.1093/llc/fqu036	0	0
10.1093/llc/fqu037	1	10.1093/llc/fqu037	1	0
10.1093/llc/fqu038	1	10.1093/llc/fqu038	22	2
10.1093/llc/fqu039	1	10.1093/llc/fqu039	19	0
10.1093/llc/fqu040	1	10.1093/llc/fqu040	6	5
10.1093/llc/fqu041	1	10.1093/llc/fqu041	31	1
10.1093/llc/fqu042	1	10.1093/llc/fqu042	27	1
10.1093/llc/fqu043	1	10.1093/llc/fqu043	22	4
10.1093/llc/fqu044	1	10.1093/llc/fqu044	23	1
10.1093/llc/fqu045	1	10.1093/llc/fqu045	7	2
10.1093/llc/fqu046	1	10.1093/llc/fqu046	19	1
10.1093/llc/fqu047	1	10.1093/llc/fqu047	18	2
10.1093/llc/fqu048	1	10.1093/llc/fqu048	11	1
10.1093/llc/fqu049	1	10.1093/llc/fqu049	1	2
10.1093/llc/fqu050	1	10.1093/llc/fqu050	5	1
10.1093/llc/fqu051	1	10.1093/llc/fqu051	18	0
10.1093/llc/fqu052	1	10.1093/llc/fqu052	8	1
10.1093/llc/fqu053	1	10.1093/llc/fqu053	0	0
10.1093/llc/fqu054	1	10.1093/llc/fqu054	19	5
10.1093/llc/fqu055	1	10.1093/llc/fqu055	20	6
10.1093/llc/fqu056	1	10.1093/llc/fqu056	29	3
10.1093/llc/fqu057	1	10.1093/llc/fqu057	11	41
10.1093/llc/fqu058	1	10.1093/llc/fqu058	14	17
10.1093/llc/fqu059	1	10.1093/llc/fqu059	17	0
10.1093/llc/fqu060	1	10.1093/llc/fqu060	22	1
10.1093/llc/fqu061	1	10.1093/llc/fqu061	16	2
10.1093/llc/fqu062	1	10.1093/llc/fqu062	26	1
10.1093/llc/fqu063	1	10.1093/llc/fqu063	19	16
10.1093/llc/fqu064	1	10.1093/llc/fqu064	34	47
10.1093/llc/fqu065	1	10.1093/llc/fqu065	1	0
10.1093/llc/fqu066	1	10.1093/llc/fqu066	20	4
10.1093/llc/fqu067	1	10.1093/llc/fqu067	18	1
10.1093/llc/fqu068	1	10.1093/llc/fqu068	19	0
10.1093/llc/fqu069	1	10.1093/llc/fqu069	12	0
10.1093/llc/fqu070	1	10.1093/llc/fqu070	44	15
10.1093/llc/fqu071	1	10.1093/llc/fqu071	6	0
10.1093/llc/fqu072	1	10.1093/llc/fqu072	18	3
10.1093/llc/fqu073	1	10.1093/llc/fqu073	7	1
10.1093/llc/fqv001	1	10.1093/llc/fqv001	16	0
10.1093/llc/fqv002	1	10.1093/llc/fqv002	7	0
10.1093/llc/fqv003	1	10.1093/llc/fqv003	26	0
10.1093/llc/fqv004	1	10.1093/llc/fqv004	5	0
10.1093/llc/fqv005	1	10.1093/llc/fqv005	13	2
10.1093/llc/fqv006	1	10.1093/llc/fqv006	27	1
10.1093/llc/fqv007	1	10.1093/llc/fqv007	6	0
10.1093/llc/fqv008	1	10.1093/llc/fqv008	2	1
10.1093/llc/fqv009	1	10.1093/llc/fqv009	12	0
10.1093/llc/fqv010	1	10.1093/llc/fqv010	17	10
10.1093/llc/fqv011	1	10.1093/llc/fqv011	12	0
10.1093/llc/fqv012	1	10.1093/llc/fqv012	9	1
10.1093/llc/fqv013	1	10.1093/llc/fqv013	4	9
10.1093/llc/fqv014	1	10.1093/llc/fqv014	1	0
10.1093/llc/fqv015	1	10.1093/llc/fqv015	1	6
10.1093/llc/fqv016	1	10.1093/llc/fqv016	11	4
10.1093/llc/fqv017	1	10.1093/llc/fqv017	9	2
10.1093/llc/fqv018	1	10.1093/llc/fqv018	7	0
10.1093/llc/fqv019	1	10.1093/llc/fqv019	30	2
10.1093/llc/fqv020	1	10.1093/llc/fqv020	2	0
10.1093/llc/fqv021	1	10.1093/llc/fqv021	39	1
10.1093/llc/fqv022	1	10.1093/llc/fqv022	9	0
10.1093/llc/fqv023	1	10.1093/llc/fqv023	18	4
10.1093/llc/fqv024	1	10.1093/llc/fqv024	0	0
10.1093/llc/fqv025	1	10.1093/llc/fqv025	0	1
10.1093/llc/fqv026	1	10.1093/llc/fqv026	9	2
10.1093/llc/fqv027	1	10.1093/llc/fqv027	13	3
10.1093/llc/fqv028	1	10.1093/llc/fqv028	38	0
10.1093/llc/fqv029	1	10.1093/llc/fqv029	0	2
10.1093/llc/fqv030	1	10.1093/llc/fqv030	6	1
10.1093/llc/fqv031	1	10.1093/llc/fqv031	12	1
10.1093/llc/fqv032	1	10.1093/llc/fqv032	22	0
10.1093/llc/fqv033	1	10.1093/llc/fqv033	23	2
10.1093/llc/fqv034	1	10.1093/llc/fqv034	16	0
10.1093/llc/fqv035	1	10.1093/llc/fqv035	10	0
10.1093/llc/fqv036	1	10.1093/llc/fqv036	34	4
10.1093/llc/fqv037	1	10.1093/llc/fqv037	29	3
10.1093/llc/fqv038	1	10.1093/llc/fqv038	11	2
10.1093/llc/fqv039	1	10.1093/llc/fqv039	18	0
10.1093/llc/fqv040	1	10.1093/llc/fqv040	16	1
10.1093/llc/fqv041	1	10.1093/llc/fqv041	4	0
10.1093/llc/fqv042	1	10.1093/llc/fqv042	0	2
10.1093/llc/fqv043	1	10.1093/llc/fqv043	0	4
10.1093/llc/fqv044	1	10.1093/llc/fqv044	6	1
10.1093/llc/fqv045	1	10.1093/llc/fqv045	4	2
10.1093/llc/fqv046	1	10.1093/llc/fqv046	7	9
10.1093/llc/fqv047	1	10.1093/llc/fqv047	4	0
10.1093/llc/fqv048	1	10.1093/llc/fqv048	12	0
10.1093/llc/fqv049	1	10.1093/llc/fqv049	9	1
10.1093/llc/fqv050	1	10.1093/llc/fqv050	5	0
10.1093/llc/fqv051	1	10.1093/llc/fqv051	0	1
10.1093/llc/fqv052	1	10.1093/llc/fqv052	12	13
10.1093/llc/fqv053	1	10.1093/llc/fqv053	3	1
10.1093/llc/fqv054	1	10.1093/llc/fqv054	9	0
10.1093/llc/fqv055	1	10.1093/llc/fqv055	0	0
10.1093/llc/fqv056	1	10.1093/llc/fqv056	0	0
10.1093/llc/fqv057	1	10.1093/llc/fqv057	0	0
10.1093/llc/fqv058	1	10.1093/llc/fqv058	6	0
10.1093/llc/fqv059	1	10.1093/llc/fqv059	0	0
10.1093/llc/fqv060	1	10.1093/llc/fqv060	0	0
10.1093/llc/fqv061	1	10.1093/llc/fqv061	20	11
10.1093/llc/fqv062	1	10.1093/llc/fqv062	7	2
10.1093/llc/fqv063	1	10.1093/llc/fqv063	5	3
10.1093/llc/fqv064	1	10.1093/llc/fqv064	20	1
10.1093/llc/fqv065	1	10.1093/llc/fqv065	5	0
10.1093/llc/fqv066	1	10.1093/llc/fqv066	7	0
10.1093/llc/fqv067	1	10.1093/llc/fqv067	9	0
10.1093/llc/fqv068	1	10.1093/llc/fqv068	5	0
10.1093/llc/fqv070	1	10.1093/llc/fqv070	10	0
10.1093/llc/fqv071	1	10.1093/llc/fqv071	23	2
10.1093/llc/fqv072	1	10.1093/llc/fqv072	15	1
10.1093/llc/fqw001	1	10.1093/llc/fqw001	12	0
10.1093/llc/fqw002	1	10.1093/llc/fqw002	0	1
10.1093/llc/fqw003	1	10.1093/llc/fqw003	11	1
10.1093/llc/fqw005	1	10.1093/llc/fqw005	25	0
10.1093/llc/fqw006	1	10.1093/llc/fqw006	1	0
10.1093/llc/fqw007	1	10.1093/llc/fqw007	42	0
10.1093/llc/fqw008	1	10.1093/llc/fqw008	16	2
10.1093/llc/fqw009	1	10.1093/llc/fqw009	6	0
10.1093/llc/fqw011	1	10.1093/llc/fqw011	5	2
10.1093/llc/fqw012	1	10.1093/llc/fqw012	17	1
10.1093/llc/fqw013	1	10.1093/llc/fqw013	6	0
10.1093/llc/fqw014	1	10.1093/llc/fqw014	11	0
10.1093/llc/fqw015	1	10.1093/llc/fqw015	12	0
10.1093/llc/fqw016	1	10.1093/llc/fqw016	1	0
10.1093/llc/fqw017	1	10.1093/llc/fqw017	6	0
10.1093/llc/fqw018	1	10.1093/llc/fqw018	4	0
10.1093/llc/fqw019	1	10.1093/llc/fqw019	18	0
10.1093/llc/fqw020	1	10.1093/llc/fqw020	9	2
10.1093/llc/fqw021	1	10.1093/llc/fqw021	10	0
10.1093/llc/fqw022	1	10.1093/llc/fqw022	7	2
10.1093/llc/fqw023	1	10.1093/llc/fqw023	20	0
10.1093/llc/fqw024	1	10.1093/llc/fqw024	13	2
10.1093/llc/fqw025	1	10.1093/llc/fqw025	12	0
10.1093/llc/fqw026	1	10.1093/llc/fqw026	19	0
10.1093/llc/fqw028	1	10.1093/llc/fqw028	7	0
10.1093/llc/fqw029	1	10.1093/llc/fqw029	39	1
10.1093/llc/fqw030	1	10.1093/llc/fqw030	32	0
10.1093/llc/fqw031	1	10.1093/llc/fqw031	14	0
10.1093/llc/fqw032	1	10.1093/llc/fqw032	6	0
10.1093/llc/fqw033	1	10.1093/llc/fqw033	2	0
10.1093/llc/fqw034	1	10.1093/llc/fqw034	22	2
10.1093/llc/fqw035	1	10.1093/llc/fqw035	6	0
10.1093/llc/fqw036	1	10.1093/llc/fqw036	20	0
10.1093/llc/fqw037	1	10.1093/llc/fqw037	1	0
10.1093/llc/fqw038	1	10.1093/llc/fqw038	0	0
10.1093/llc/fqw039	1	10.1093/llc/fqw039	5	0
10.1093/llc/fqw040	1	10.1093/llc/fqw040	50	0
10.1093/llc/fqw041	1	10.1093/llc/fqw041	14	3
10.1093/llc/fqw042	1	10.1093/llc/fqw042	17	1
10.1093/llc/fqw043	1	10.1093/llc/fqw043	9	1
10.1093/llc/fqw044	1	10.1093/llc/fqw044	3	1
10.1093/llc/fqw045	1	10.1093/llc/fqw045	18	4
10.1093/llc/fqw046	1	10.1093/llc/fqw046	15	0
10.1093/llc/fqw047	1	10.1093/llc/fqw047	5	1
10.1093/llc/fqw048	1	10.1093/llc/fqw048	2	1
10.1093/llc/fqw049	1	10.1093/llc/fqw049	7	0
10.1093/llc/fqw050	1	10.1093/llc/fqw050	10	3
10.1093/llc/fqw051	1	10.1093/llc/fqw051	11	1
10.1093/llc/fqw052	1	10.1093/llc/fqw052	3	1
10.1093/llc/fqw053	1	10.1093/llc/fqw053	14	2
10.1093/llc/fqw054	1	10.1093/llc/fqw054	5	0
10.1093/llc/fqw055	1	10.1093/llc/fqw055	4	0
10.1093/llc/fqw056	1	10.1093/llc/fqw056	2	0
10.1093/llc/fqw057	1	10.1093/llc/fqw057	51	1
10.1093/llc/fqw058	1	10.1093/llc/fqw058	0	0
10.1093/llc/fqw059	1	10.1093/llc/fqw059	12	0
10.1093/llc/fqw060	1	10.1093/llc/fqw060	4	0
10.1093/llc/fqw061	1	10.1093/llc/fqw061	9	1
10.1093/llc/fqw062	1	10.1093/llc/fqw062	1	0
10.1093/llc/fqw063	1	10.1093/llc/fqw063	2	1
10.1093/llc/fqw064	1	10.1093/llc/fqw064	8	1
10.1093/llc/fqw065	1	10.1093/llc/fqw065	11	2
10.1093/llc/fqx001	1	10.1093/llc/fqx001	17	3
10.1093/llc/fqx002	1	10.1093/llc/fqx002	12	0
10.1093/llc/fqx003	1	10.1093/llc/fqx003	0	3
10.1093/llc/fqx004	1	10.1093/llc/fqx004	23	3
10.1093/llc/fqx005	1	10.1093/llc/fqx005	15	1
10.1093/llc/fqx006	1	10.1093/llc/fqx006	11	6
10.1093/llc/fqx007	1	10.1093/llc/fqx007	25	17
10.1093/llc/fqx008	1	10.1093/llc/fqx008	23	1
10.1093/llc/fqx009	1	10.1093/llc/fqx009	8	2
10.1093/llc/fqx010	1	10.1093/llc/fqx010	0	1
10.1093/llc/fqx011	1	10.1093/llc/fqx011	7	1
10.1093/llc/fqx012	1	10.1093/llc/fqx012	4	2
10.1093/llc/fqx013	1	10.1093/llc/fqx013	13	0
10.1093/llc/fqx014	1	10.1093/llc/fqx014	20	5
10.1093/llc/fqx015	1	10.1093/llc/fqx015	4	0
10.1093/llc/fqx016	1	10.1093/llc/fqx016	10	0
10.1093/llc/fqx017	1	10.1093/llc/fqx017	17	2
10.1093/llc/fqx018	1	10.1093/llc/fqx018	0	0
10.1093/llc/fqx019	1	10.1093/llc/fqx019	0	0
10.1093/llc/fqx020	1	10.1093/llc/fqx020	14	4
10.1093/llc/fqx021	1	10.1093/llc/fqx021	19	0
10.1093/llc/fqx022	1	10.1093/llc/fqx022	11	1
10.1093/llc/fqx023	1	10.1093/llc/fqx023	12	11
10.1093/llc/fqx024	1	10.1093/llc/fqx024	4	4
10.1093/llc/fqx026	1	10.1093/llc/fqx026	2	1
10.1093/llc/fqx027	1	10.1093/llc/fqx027	0	0
10.1093/llc/fqx028	1	10.1093/llc/fqx028	4	0
10.1093/llc/fqx029	1	10.1093/llc/fqx029	18	3
10.1093/llc/fqx030	1	10.1093/llc/fqx030	17	1
10.1093/llc/fqx031	1	10.1093/llc/fqx031	2	1
10.1093/llc/fqx032	1	10.1093/llc/fqx032	1	0
10.1093/llc/fqx033	1	10.1093/llc/fqx033	9	0
10.1093/llc/fqx034	1	10.1093/llc/fqx034	0	1
10.1093/llc/fqx035	1	10.1093/llc/fqx035	4	0
10.1093/llc/fqx036	1	10.1093/llc/fqx036	29	2
10.1093/llc/fqx037	1	10.1093/llc/fqx037	1	0
10.1093/llc/fqx038	1	10.1093/llc/fqx038	1	1
10.1093/llc/fqx039	1	10.1093/llc/fqx039	17	0
10.1093/llc/fqx040	1	10.1093/llc/fqx040	10	0
10.1093/llc/fqx041	1	10.1093/llc/fqx041	33	1
10.1093/llc/fqx042	1	10.1093/llc/fqx042	7	1
10.1093/llc/fqx043	1	10.1093/llc/fqx043	11	1
10.1093/llc/fqx045	1	10.1093/llc/fqx045	0	0
10.1093/llc/fqx046	1	10.1093/llc/fqx046	40	1
10.1093/llc/fqx047	1	10.1093/llc/fqx047	2	2
10.1093/llc/fqx048	1	10.1093/llc/fqx048	0	0
10.1093/llc/fqx049	1	10.1093/llc/fqx049	28	2
10.1093/llc/fqx050	1	10.1093/llc/fqx050	5	0
10.1093/llc/fqx051	1	10.1093/llc/fqx051	9	0
10.1093/llc/fqx052	1	10.1093/llc/fqx052	16	1
10.1093/llc/fqx053	1	10.1093/llc/fqx053	1	0
10.1093/llc/fqx054	1	10.1093/llc/fqx054	8	0
10.1093/llc/fqx055	1	10.1093/llc/fqx055	8	0
10.1093/llc/fqx056	1	10.1093/llc/fqx056	7	1
10.1093/llc/fqx057	1	10.1093/llc/fqx057	3	0
10.1093/llc/fqx058	1	10.1093/llc/fqx058	5	1
10.1093/llc/fqx059	1	10.1093/llc/fqx059	21	6
10.1093/llc/fqx060	1	10.1093/llc/fqx060	0	0
10.1093/llc/fqx061	1	10.1093/llc/fqx061	5	0
10.1093/llc/fqx062	1	10.1093/llc/fqx062	9	1
10.1093/llc/fqx063	1	10.1093/llc/fqx063	0	0
10.1093/llc/fqx064	1	10.1093/llc/fqx064	6	4
10.1093/llc/fqx065	1	10.1093/llc/fqx065	19	3
10.1093/llc/fqx066	1	10.1093/llc/fqx066	37	5
10.1093/llc/fqy001	1	10.1093/llc/fqy001	12	3
10.1093/llc/fqy002	1	10.1093/llc/fqy002	11	0
10.1093/llc/fqy003	1	10.1093/llc/fqy003	8	1
10.1093/llc/fqy004	1	10.1093/llc/fqy004	6	0
10.1093/llc/fqy005	1	10.1093/llc/fqy005	37	1
10.1093/llc/fqy006	1	10.1093/llc/fqy006	3	1
10.1093/llc/fqy007	1	10.1093/llc/fqy007	7	0
10.1093/llc/fqy008	1	10.1093/llc/fqy008	1	0
10.1093/llc/fqy009	1	10.1093/llc/fqy009	13	0
10.1093/llc/fqy010	1	10.1093/llc/fqy010	33	0
10.1093/llc/fqy011	1	10.1093/llc/fqy011	9	0
10.1093/llc/fqy012	1	10.1093/llc/fqy012	7	0
10.1093/llc/fqy013	1	10.1093/llc/fqy013	24	0
10.1093/llc/fqy014	1	10.1093/llc/fqy014	18	5
10.1093/llc/fqy015	1	10.1093/llc/fqy015	16	0
10.1093/llc/fqy016	1	10.1093/llc/fqy016	23	3
10.1093/llc/fqy017	1	10.1093/llc/fqy017	47	1
10.1093/llc/fqy018	1	10.1093/llc/fqy018	0	0
10.1093/llc/fqy019	1	10.1093/llc/fqy019	64	4
10.1093/llc/fqy020	1	10.1093/llc/fqy020	26	0
10.1093/llc/fqy021	1	10.1093/llc/fqy021	64	3
10.1093/llc/fqy022	1	10.1093/llc/fqy022	0	0
10.1093/llc/fqy023	1	10.1093/llc/fqy023	8	1
10.1093/llc/fqy024	1	10.1093/llc/fqy024	4	1
10.1093/llc/fqy025	1	10.1093/llc/fqy025	6	0
10.1093/llc/fqy026	1	10.1093/llc/fqy026	14	0
10.1093/llc/fqy027	1	10.1093/llc/fqy027	31	1
10.1093/llc/fqy028	1	10.1093/llc/fqy028	11	0
10.1093/llc/fqy029	1	10.1093/llc/fqy029	2	0
10.1093/llc/fqy030	1	10.1093/llc/fqy030	3	1
10.1093/llc/fqy031	1	10.1093/llc/fqy031	28	0
10.1093/llc/fqy032	1	10.1093/llc/fqy032	6	1
10.1093/llc/fqy033	1	10.1093/llc/fqy033	6	0
10.1093/llc/fqy034	1	10.1093/llc/fqy034	8	0
10.1093/llc/fqy035	1	10.1093/llc/fqy035	18	0
10.1093/llc/fqy036	1	10.1093/llc/fqy036	10	0
10.1093/llc/fqy037	1	10.1093/llc/fqy037	8	1
10.1093/llc/fqy038	1	10.1093/llc/fqy038	7	2
10.1093/llc/fqy039	1	10.1093/llc/fqy039	3	1
10.1093/llc/fqy040	1	10.1093/llc/fqy040	7	2
10.1093/llc/fqy041	1	10.1093/llc/fqy041	0	0
10.1093/llc/fqy042	1	10.1093/llc/fqy042	19	14
10.1093/llc/fqy043	1	10.1093/llc/fqy043	4	0
10.1093/llc/fqy044	1	10.1093/llc/fqy044	9	1
10.1093/llc/fqy045	1	10.1093/llc/fqy045	0	0
10.1093/llc/fqy046	1	10.1093/llc/fqy046	0	0
10.1093/llc/fqy047	1	10.1093/llc/fqy047	1	0
10.1093/llc/fqy048	1	10.1093/llc/fqy048	9	2
10.1093/llc/fqy049	1	10.1093/llc/fqy049	36	1
10.1093/llc/fqy050	1	10.1093/llc/fqy050	18	0
10.1093/llc/fqy051	1	10.1093/llc/fqy051	19	1
10.1093/llc/fqy052	1	10.1093/llc/fqy052	1	0
10.1093/llc/fqy053	1	10.1093/llc/fqy053	12	1
10.1093/llc/fqy054	1	10.1093/llc/fqy054	36	0
10.1093/llc/fqy055	1	10.1093/llc/fqy055	27	0
10.1093/llc/fqy057	1	10.1093/llc/fqy057	52	0
10.1093/llc/fqy058	1	10.1093/llc/fqy058	14	0
10.1093/llc/fqy059	1	10.1093/llc/fqy059	1	0
10.1093/llc/fqy060	1	10.1093/llc/fqy060	3	0
10.1093/llc/fqy061	1	10.1093/llc/fqy061	1	0
10.1093/llc/fqy062	1	10.1093/llc/fqy062	26	0
10.1093/llc/fqy063	1	10.1093/llc/fqy063	3	0
10.1093/llc/fqy064	1	10.1093/llc/fqy064	14	0
10.1093/llc/fqy065	1	10.1093/llc/fqy065	12	0
10.1093/llc/fqy066	1	10.1093/llc/fqy066	1	0
10.1093/llc/fqy067	1	10.1093/llc/fqy067	10	0
10.1093/llc/fqy068	1	10.1093/llc/fqy068	5	0
10.1093/llc/fqy069	1	10.1093/llc/fqy069	9	2
10.1093/llc/fqy070	1	10.1093/llc/fqy070	22	0
10.1093/llc/fqy071	1	10.1093/llc/fqy071	2	1
10.1093/llc/fqy072	1	10.1093/llc/fqy072	29	0
10.1093/llc/fqy073	1	10.1093/llc/fqy073	14	1
10.1093/llc/fqy074	1	10.1093/llc/fqy074	3	0
10.1093/llc/fqy075	1	10.1093/llc/fqy075	14	1
10.1093/llc/fqy078	1	10.1093/llc/fqy078	1	0
10.1093/llc/fqy079	1	10.1093/llc/fqy079	2	0
10.1093/llc/fqy080	1	10.1093/llc/fqy080	19	0
10.1093/llc/fqy081	1	10.1093/llc/fqy081	11	0
10.1093/llc/fqy082	1	10.1093/llc/fqy082	5	0
10.1093/llc/fqy083	1	10.1093/llc/fqy083	18	0
10.1093/llc/fqy086	1	10.1093/llc/fqy086	3	0
10.1093/llc/fqy087	1	10.1093/llc/fqy087	3	0
10.1145/1551676.1551677	1	10.1145/1551676.1551677	33	9
10.1145/1551676.1551678	1	10.1145/1551676.1551678	26	17
10.1145/1551676.1551679	1	10.1145/1551676.1551679	9	4
10.1145/1551676.1551680	1	10.1145/1551676.1551680	4	7
10.1145/1613672.1613673	1	10.1145/1613672.1613673	7	0
10.1145/1613672.1613674	1	10.1145/1613672.1613674	18	3
10.1145/1658346.1658347	1	10.1145/1658346.1658347	11	48
10.1145/1658346.1658348	1	10.1145/1658346.1658348	0	11
10.1145/1709091.1709092	1	10.1145/1709091.1709092	0	5
10.1145/1805961.1805962	1	10.1145/1805961.1805962	22	31
10.1145/1805961.1805963	1	10.1145/1805961.1805963	2	1
10.1145/1841317.1841318	1	10.1145/1841317.1841318	19	1
10.1145/1841317.1841319	1	10.1145/1841317.1841319	18	4
10.1145/1841317.1841320	1	10.1145/1841317.1841320	4	0
10.1145/1841317.1841321	1	10.1145/1841317.1841321	14	12
10.1145/1841317.1841322	1	10.1145/1841317.1841322	33	18
10.1145/1921614.1921615	1	10.1145/1921614.1921615	13	8
10.1145/1921614.1921616	1	10.1145/1921614.1921616	11	0
10.1145/1921614.1921617	1	10.1145/1921614.1921617	20	14
10.1145/1921614.1921618	1	10.1145/1921614.1921618	28	68
10.1145/1921614.1921619	1	10.1145/1921614.1921619	42	11
10.1145/1957825.1957826	1	10.1145/1957825.1957826	6	1
10.1145/1957825.1957827	1	10.1145/1957825.1957827	21	10
10.1145/2037820.2037821	1	10.1145/2037820.2037821	0	0
10.1145/2037820.2037822	1	10.1145/2037820.2037822	0	23
10.1145/2037820.2037823	1	10.1145/2037820.2037823	0	3
10.1145/2037820.2037824	1	10.1145/2037820.2037824	0	9
10.1145/2050096.2050097	1	10.1145/2050096.2050097	0	0
10.1145/2050096.2050098	1	10.1145/2050096.2050098	0	4
10.1145/2069276.2069277	1	10.1145/2069276.2069277	0	0
10.1145/2069276.2069278	1	10.1145/2069276.2069278	0	3
10.1145/2069276.2069279	1	10.1145/2069276.2069279	0	1
10.1145/2069276.2069280	1	10.1145/2069276.2069280	0	19
10.1145/2160165.2160166	1	10.1145/2160165.2160166	1	1
10.1145/2160165.2160167	1	10.1145/2160165.2160167	13	1
10.1145/2160165.2160168	1	10.1145/2160165.2160168	12	23
10.1145/2160165.2160169	1	10.1145/2160165.2160169	7	0
10.1145/2307723.2307724	1	10.1145/2307723.2307724	0	0
10.1145/2307723.2307725	1	10.1145/2307723.2307725	0	3
10.1145/2307723.2307726	1	10.1145/2307723.2307726	0	18
10.1145/2307723.2307727	1	10.1145/2307723.2307727	0	6
10.1145/2362402.2362403	1	10.1145/2362402.2362403	0	2
10.1145/2362402.2362404	1	10.1145/2362402.2362404	0	2
10.1145/2362402.2362405	1	10.1145/2362402.2362405	0	9
10.1145/2362402.2362406	1	10.1145/2362402.2362406	0	3
10.1145/2399180.2399181	1	10.1145/2399180.2399181	4	7
10.1145/2399180.2399182	1	10.1145/2399180.2399182	17	2
10.1145/2399180.2399183	1	10.1145/2399180.2399183	34	8
10.1145/2399180.2399184	1	10.1145/2399180.2399184	19	9
10.1145/2399180.2399185	1	10.1145/2399180.2399185	33	51
10.1145/2442080.2442081	1	10.1145/2442080.2442081	0	0
10.1145/2442080.2442082	1	10.1145/2442080.2442082	0	6
10.1145/2442080.2442083	1	10.1145/2442080.2442083	0	0
10.1145/2442080.2442084	1	10.1145/2442080.2442084	0	5
10.1145/2442080.2442085	1	10.1145/2442080.2442085	0	0
10.1145/2460376.2460377	1	10.1145/2460376.2460377	0	5
10.1145/2460376.2460378	1	10.1145/2460376.2460378	0	19
10.1145/2460376.2460379	1	10.1145/2460376.2460379	0	38
10.1145/2460376.2460380	1	10.1145/2460376.2460380	0	11
10.1145/2460376.2460381	1	10.1145/2460376.2460381	0	7
10.1145/2499931.2499932	1	10.1145/2499931.2499932	20	1
10.1145/2499931.2499933	1	10.1145/2499931.2499933	11	2
10.1145/2499931.2499934	1	10.1145/2499931.2499934	10	3
10.1145/2499931.2499935	1	10.1145/2499931.2499935	5	1
10.1145/2532630.2512883	1	10.1145/2532630.2512883	0	1
10.1145/2532630.2532631	1	10.1145/2532630.2532631	0	3
10.1145/2532630.2532632	1	10.1145/2532630.2532632	0	3
10.1145/2532630.2532633	1	10.1145/2532630.2532633	0	15
10.1145/2532630.2532634	1	10.1145/2532630.2532634	0	1
10.1145/2533988	1	10.1145/2533988	15	2
10.1145/2535937	1	10.1145/2535937	22	5
10.1145/2538030	1	10.1145/2538030	18	7
10.1145/2558306	1	10.1145/2558306	13	1
10.1145/2567652	1	10.1145/2567652	18	10
10.1145/2583114	1	10.1145/2583114	11	4
10.1145/2583115	1	10.1145/2583115	28	3
10.1145/2594443	1	10.1145/2594443	24	5
10.1145/2597178	1	10.1145/2597178	15	5
10.1145/2597179	1	10.1145/2597179	7	0
10.1145/2597183	1	10.1145/2597183	13	4
10.1145/2597894	1	10.1145/2597894	26	0
10.1145/2611374	1	10.1145/2611374	13	5
10.1145/2611375	1	10.1145/2611375	12	16
10.1145/2611376	1	10.1145/2611376	22	29
10.1145/2611519	1	10.1145/2611519	18	13
10.1145/2614567	1	10.1145/2614567	9	8
10.1145/2622609	1	10.1145/2622609	13	3
10.1145/2626289	1	10.1145/2626289	11	5
10.1145/2627729	1	10.1145/2627729	10	3
10.1145/2629484	1	10.1145/2629484	18	1
10.1145/2629485	1	10.1145/2629485	4	1
10.1145/2629513	1	10.1145/2629513	15	1
10.1145/2629514	1	10.1145/2629514	40	3
10.1145/2629682	1	10.1145/2629682	5	4
10.1145/2629693	1	10.1145/2629693	21	6
10.1145/2635671	1	10.1145/2635671	0	1
10.1145/2637485	1	10.1145/2637485	7	16
10.1145/2644822	1	10.1145/2644822	6	9
10.1145/2644823	1	10.1145/2644823	28	2
10.1145/2659020	1	10.1145/2659020	20	6
10.1145/2660776	1	10.1145/2660776	29	8
10.1145/2665072	1	10.1145/2665072	22	11
10.1145/2677083	1	10.1145/2677083	24	5
10.1145/2686873	1	10.1145/2686873	12	1
10.1145/2693847	1	10.1145/2693847	73	2
10.1145/2700422	1	10.1145/2700422	22	1
10.1145/2700425	1	10.1145/2700425	11	0
10.1145/2700427	1	10.1145/2700427	7	3
10.1145/2700428	1	10.1145/2700428	43	4
10.1145/2715265	1	10.1145/2715265	0	0
10.1145/2716324	1	10.1145/2716324	4	1
10.1145/2724723	1	10.1145/2724723	32	30
10.1145/2724727	1	10.1145/2724727	50	8
10.1145/2739049	1	10.1145/2739049	8	3
10.1145/2747882	1	10.1145/2747882	38	3
10.1145/2755566	1	10.1145/2755566	31	15
10.1145/2756556	1	10.1145/2756556	19	2
10.1145/2757283	1	10.1145/2757283	12	3
10.1145/2770877	1	10.1145/2770877	44	4
10.1145/2786760	1	10.1145/2786760	8	3
10.1145/2795233	1	10.1145/2795233	19	9
10.1145/2810040	1	10.1145/2810040	8	1
10.1145/2812814	1	10.1145/2812814	38	8
10.1145/2822899	1	10.1145/2822899	25	7
10.1145/2827856	1	10.1145/2827856	15	5
10.1145/2835495	1	10.1145/2835495	23	2
