doi	level
10.1080/09296174.2011.533586	2
10.1080/09296174.2011.533588	2
10.1080/09296174.2011.533589	2
10.1080/09296174.2011.533591	2
10.1080/09296174.2011.533592	2
10.1080/09296174.2011.556002	2
10.1080/09296174.2011.556003	2
10.1080/09296174.2011.556005	2
10.1080/09296174.2011.581848	2
10.1080/09296174.2011.581849	2
10.1080/09296174.2011.581850	2
10.1080/09296174.2011.583405	2
10.1080/09296174.2011.608602	2
10.1080/09296174.2011.608604	2
10.1080/09296174.2011.608606	2
10.1080/09296174.2011.608607	2
10.1080/09296174.2011.638792	2
10.1080/09296174.2012.638796	2
10.1080/09296174.2012.638797	2
10.1080/09296174.2012.659000	2
10.1080/09296174.2012.659001	2
10.1080/09296174.2012.659002	2
10.1080/09296174.2012.659003	2
10.1080/09296174.2012.685302	2
10.1080/09296174.2012.685303	2
10.1080/09296174.2012.685304	2
10.1080/09296174.2012.685305	2
10.1080/09296174.2012.714531	2
10.1080/09296174.2012.714534	2
10.1080/09296174.2012.714537	2
10.1080/09296174.2012.714538	2
10.1080/09296174.2012.754596	2
10.1080/09296174.2012.754597	2
10.1080/09296174.2012.754601	2
10.1080/09296174.2013.773136	2
10.1080/09296174.2013.773137	2
10.1080/09296174.2013.773138	2
10.1080/09296174.2013.773140	2
10.1080/09296174.2013.773141	2
10.1080/09296174.2013.799910	2
10.1080/09296174.2013.799911	2
10.1080/09296174.2013.799912	2
10.1080/09296174.2013.799914	2
10.1080/09296174.2013.799917	2
10.1080/09296174.2013.799918	2
10.1080/09296174.2013.799919	2
10.1080/09296174.2013.830549	2
10.1080/09296174.2013.830550	2
10.1080/09296174.2013.830551	2
10.1080/09296174.2013.830552	2
10.1080/09296174.2013.830553	2
10.1080/09296174.2013.830554	2
10.1080/09296174.2013.856129	2
10.1080/09296174.2013.856130	2
10.1080/09296174.2013.856131	2
10.1080/09296174.2013.856132	2
10.1080/09296174.2013.857176	2
10.1080/09296174.2014.1001634	2
10.1080/09296174.2014.1001635	2
10.1080/09296174.2014.1001636	2
10.1080/09296174.2014.1001637	2
10.1080/09296174.2014.1001638	2
10.1080/09296174.2014.882184	2
10.1080/09296174.2014.882186	2
10.1080/09296174.2014.882187	2
10.1080/09296174.2014.882188	2
10.1080/09296174.2014.882191	2
10.1080/09296174.2014.911505	2
10.1080/09296174.2014.911506	2
10.1080/09296174.2014.911508	2
10.1080/09296174.2014.911510	2
10.1080/09296174.2014.944327	2
10.1080/09296174.2014.944328	2
10.1080/09296174.2014.944329	2
10.1080/09296174.2014.944330	2
10.1080/09296174.2014.945869	2
10.1080/09296174.2014.974456	2
10.1080/09296174.2014.974457	2
10.1080/09296174.2014.974458	2
10.1080/09296174.2015.1037157	2
10.1080/09296174.2015.1037158	2
10.1080/09296174.2015.1037159	2
10.1080/09296174.2015.1037160	2
10.1080/09296174.2015.1037161	2
10.1080/09296174.2015.1071147	2
10.1080/09296174.2015.1071148	2
10.1080/09296174.2015.1071149	2
10.1080/09296174.2015.1071150	2
10.1080/09296174.2015.1071151	2
10.1080/09296174.2015.1106268	2
10.1080/09296174.2015.1106269	2
10.1080/09296174.2015.1106270	2
10.1080/09296174.2015.1106271	2
10.1080/09296174.2016.1142323	2
10.1080/09296174.2016.1142324	2
10.1080/09296174.2016.1142327	2
10.1080/09296174.2016.1142328	2
10.1080/09296174.2016.1142329	2
10.1080/09296174.2016.1169846	2
10.1080/09296174.2016.1169847	2
10.1080/09296174.2016.1169848	2
10.1080/09296174.2016.1169850	2
10.1080/09296174.2016.1169851	2
10.1080/09296174.2016.1226427	2
10.1080/09296174.2016.1226430	2
10.1080/09296174.2016.1226431	2
10.1080/09296174.2016.1260274	2
10.1080/09296174.2016.1260275	2
10.1080/09296174.2016.1263786	2
10.1080/09296174.2016.1265792	2
10.1080/09296174.2016.1265793	2
10.1080/09296174.2016.1265794	2
10.1080/09296174.2016.1265799	2
10.1080/09296174.2016.1265800	2
10.1080/09296174.2017.1290405	2
10.1080/09296174.2017.1290423	2
10.1080/09296174.2017.1304049	2
10.1080/09296174.2017.1304620	2
10.1080/09296174.2017.1311447	2
10.1080/09296174.2017.1311448	2
10.1080/09296174.2017.1314411	2
10.1080/09296174.2017.1314907	2
10.1080/09296174.2017.1324601	2
10.1080/09296174.2017.1338119	2
10.1080/09296174.2017.1338121	2
10.1080/09296174.2017.1339441	2
10.1080/09296174.2017.1341724	2
10.1080/09296174.2017.1343268	2
10.1080/09296174.2017.1348014	2
10.1080/09296174.2017.1349358	2
10.1080/09296174.2017.1352478	2
10.1080/09296174.2017.1359883	2
10.1080/09296174.2017.1360172	2
10.1080/09296174.2017.1366095	2
10.1080/09296174.2017.1370192	2
10.1080/09296174.2017.1371915	2
10.1080/09296174.2017.1373510	2
10.1080/09296174.2017.1373991	2
10.1080/09296174.2017.1387961	2
10.1080/09296174.2017.1390934	2
10.1080/09296174.2017.1405489	2
10.1080/09296174.2017.1405719	2
10.1080/09296174.2017.1406294	2
10.1080/09296174.2017.1421498	2
10.1080/09296174.2018.1424493	2
10.1080/09296174.2018.1424495	2
10.1080/09296174.2018.1451206	2
10.1080/09296174.2018.1452140	2
10.1080/09296174.2018.1452524	2
10.1080/09296174.2018.1453962	2
10.1080/09296174.2018.1458395	2
10.1080/09296174.2018.1460889	2
10.1080/09296174.2018.1464546	2
10.1080/09296174.2018.1470808	2
10.1080/09296174.2018.1474517	2
10.1080/09296174.2018.1480856	2
10.1080/09296174.2018.1491748	2
10.1080/09296174.2018.1491749	2
10.1080/09296174.2018.1496537	2
10.1080/09296174.2018.1496990	2
10.1080/09296174.2018.1499456	2
10.1080/09296174.2018.1499457	2
10.1080/09296174.2018.1504411	2
10.1080/09296174.2018.1504615	2
10.1080/09296174.2018.1523777	2
10.1080/09296174.2018.1531618	2
10.1080/09296174.2018.1532158	2
10.1080/09296179408589995	2
10.1080/09296179408589996	2
10.1080/09296179408589997	2
10.1080/09296179408589998	2
10.1080/09296179408589999	2
10.1080/09296179408590000	2
10.1080/09296179408590001	2
10.1080/09296179408590002	2
10.1080/09296179408590003	2
10.1080/09296179408590004	2
10.1080/09296179408590007	2
10.1080/09296179408590008	2
10.1080/09296179408590009	2
10.1080/09296179408590010	2
10.1080/09296179408590015	2
10.1080/09296179408590016	2
10.1080/09296179408590017	2
10.1080/09296179408590019	2
10.1080/09296179408590020	2
10.1080/09296179508590027	2
10.1080/09296179508590028	2
10.1080/09296179508590032	2
10.1080/09296179508590033	2
10.1080/09296179508590034	2
10.1080/09296179508590035	2
10.1080/09296179508590036	2
10.1080/09296179508590037	2
10.1080/09296179508590039	2
10.1080/09296179508590040	2
10.1080/09296179508590041	2
10.1080/09296179508590042	2
10.1080/09296179508590043	2
10.1080/09296179508590049	2
10.1080/09296179508590050	2
10.1080/09296179508590051	2
10.1080/09296179508590052	2
10.1080/09296179508590054	2
10.1080/09296179608590059	2
10.1080/09296179608590060	2
10.1080/09296179608590061	2
10.1080/09296179608590062	2
10.1080/09296179608590064	2
10.1080/09296179608590065	2
10.1080/09296179608590066	2
10.1080/09296179608590067	2
10.1080/09296179608599619	2
10.1080/09296179608599620	2
10.1080/09296179608599621	2
10.1080/09296179608599622	2
10.1080/09296179608599624	2
10.1080/09296179608599625	2
10.1080/09296179608599626	2
10.1080/09296179608599629	2
10.1080/09296179608599630	2
10.1080/09296179608599631	2
10.1080/09296179608599632	2
10.1080/09296179608599633	2
10.1080/09296179608599634	2
10.1080/09296179608599635	2
10.1080/09296179708590070	2
10.1080/09296179708590074	2
10.1080/09296179708590077	2
10.1080/09296179708590078	2
10.1080/09296179708590079	2
10.1080/09296179708590080	2
10.1080/09296179708590082	2
10.1080/09296179708590083	2
10.1080/09296179708590084	2
10.1080/09296179708590085	2
10.1080/09296179708590086	2
10.1080/09296179708590088	2
10.1080/09296179708590090	2
10.1080/09296179708590091	2
10.1080/09296179708590093	2
10.1080/09296179708590094	2
10.1080/09296179708590097	2
10.1080/09296179708590098	2
10.1080/09296179708590099	2
10.1080/09296179708590100	2
10.1080/09296179708590103	2
10.1080/09296179708590104	2
10.1080/09296179808590107	2
10.1080/09296179808590108	2
10.1080/09296179808590110	2
10.1080/09296179808590113	2
10.1080/09296179808590116	2
10.1080/09296179808590117	2
10.1080/09296179808590119	2
10.1080/09296179808590121	2
10.1080/09296179808590122	2
10.1080/09296179808590124	2
10.1080/09296179808590125	2
10.1080/09296179808590126	2
10.1080/09296179808590127	2
10.1080/09296179808590128	2
10.1080/09296179808590129	2
10.1080/09296179808590130	2
10.1080/09296179808590132	2
10.1080/09296179808590133	2
10.1080/09296179808590134	2
10.1080/09296179808590136	2
10.1080/1051712x.2016.1215730	2
10.1080/10911360802087325	2
10.1080/10911360802087341	2
10.1080/10911360802087366	2
10.1080/10911360802087374	2
10.1080/135697800114168	1
10.1080/135697800114177	1
10.1080/135697800114186	1
10.1080/135697800114195	1
10.1080/135697800114203	1
10.1080/135697800114212	1
10.1080/135697800114294	1
10.1080/13569780020031762	1
10.1080/13569780020031771	1
10.1080/13569780020031780	1
10.1080/13569780020031807	1
10.1080/13569780020031816	1
10.1080/13569780020031825	1
10.1080/13569780120070713	1
10.1080/13569780120070722	1
10.1080/13569780120070731	1
10.1080/13569780120070740	1
10.1080/13569780120070759	1
10.1080/13569780120113111	1
10.1080/13569780120113139	1
10.1080/13569780120113148	1
10.1080/13569780120113157	1
10.1080/13569780120113175	1
10.1080/13569780120113184	1
10.1080/13569780210338	1
10.1080/1356978022000007956	1
10.1080/1356978022000007974	1
10.1080/1356978022000007983	1
10.1080/1356978022000007992	1
10.1080/13569780308313	1
10.1080/13569780308317	1
10.1080/13569780308319	1
10.1080/13569780308320	1
10.1080/13569780308324	1
10.1080/13569780308325	1
10.1080/13569780308326	1
10.1080/13569780308329	1
10.1080/13569780308333	1
10.1080/13569780308334	1
10.1080/13569780308335	1
10.1080/13569780408540600	1
10.1080/1356978042000185885	1
10.1080/1356978042000185894	1
10.1080/1356978042000185902	1
10.1080/1356978042000185911	1
10.1080/1356978042000185920	1
10.1080/1356978042000185948	1
10.1080/1356978042000255049	1
10.1080/1356978042000255058	1
10.1080/1356978042000255067	1
10.1080/1356978042000255076	1
10.1080/1356978042000255094	1
10.1080/1356978042000255102	1
10.1080/13569780500053072	1
10.1080/13569780500053098	1
10.1080/13569780500053114	1
10.1080/13569780500053155	1
10.1080/13569780500053767	1
10.1080/13569780500053817	1
10.1080/13569780500103414	1
10.1080/13569780500103562	1
10.1080/13569780500103745	1
10.1080/13569780500103786	1
10.1080/13569780500103836	1
10.1080/13569780500103877	1
10.1080/13569780500103935	1
10.1080/13569780500103976	1
10.1080/13569780500103992	1
10.1080/13569780500275873	1
10.1080/13569780500275907	1
10.1080/13569780500275956	1
10.1080/13569780500275998	1
10.1080/13569780500276020	1
10.1080/13569780500276103	1
10.1080/13569780500276343	1
10.1080/13569780500437564	1
10.1080/13569780500437572	1
10.1080/13569780500437606	1
10.1080/13569780500437655	1
10.1080/13569780500437689	1
10.1080/13569780500437705	1
10.1080/13569780500437960	1
10.1080/13569780600670718	1
10.1080/13569780600671047	1
10.1080/13569780600671062	1
10.1080/13569780600671070	1
10.1080/13569780600671104	1
10.1080/13569780600671138	1
10.1080/13569780600671179	1
10.1080/13569780600900636	1
10.1080/13569780600900651	1
10.1080/13569780600900750	1
10.1080/13569780600900826	1
10.1080/13569780601094785	1
10.1080/13569780601094827	1
10.1080/13569780601094868	1
10.1080/13569780601094926	1
10.1080/13569780601094975	1
10.1080/13569780601095006	1
10.1080/13569780601095022	1
10.1080/13569780701320957	1
10.1080/13569780701321013	1
10.1080/13569780701321062	1
10.1080/13569780701321070	1
10.1080/13569780701321203	1
10.1080/13569780701321351	1
10.1080/13569780701321385	1
10.1080/13569780701330311	1
10.1080/13569780701559596	1
10.1080/13569780701559927	1
10.1080/13569780701560164	1
10.1080/13569780701560388	1
10.1080/13569780701560412	1
10.1080/13569780701560537	1
10.1080/13569780701560560	1
10.1080/13569780701560636	1
10.1080/13569780701560644	1
10.1080/13569780701560669	1
10.1080/13569780701825179	1
10.1080/13569780701825195	1
10.1080/13569780701825211	1
10.1080/13569780701825252	1
10.1080/13569780701825286	1
10.1080/13569780701825328	1
10.1080/13569780701825419	1
10.1080/13569780701825435	1
10.1080/13569780802054778	1
10.1080/13569780802054802	1
10.1080/13569780802054810	1
10.1080/13569780802054828	1
10.1080/13569780802054836	1
10.1080/13569780802054844	1
10.1080/13569780802054851	1
10.1080/13569780802054877	1
10.1080/13569780802054901	1
10.1080/13569780802054919	1
10.1080/13569780802054927	1
10.1080/13569780802054935	1
10.1080/13569780802054943	1
10.1080/13569780802074990	1
10.1080/13569780802410624	1
10.1080/13569780802410632	1
10.1080/13569780802410657	1
10.1080/13569780802410673	1
10.1080/13569780802410681	1
10.1080/13569780802410699	1
10.1080/13569780802655723	1
10.1080/13569780802655731	1
10.1080/13569780802655749	1
10.1080/13569780802655764	1
10.1080/13569780802655780	1
10.1080/13569780802655798	1
10.1080/13569780802655814	1
10.1080/13569780802655822	1
10.1080/13569780802655830	1
10.1080/13569780802655848	1
10.1080/13569780802655855	1
10.1080/13569780802655863	1
10.1080/13569780902868499	1
10.1080/13569780902868713	1
10.1080/13569780902868770	1
10.1080/13569780902868812	1
10.1080/13569780902868820	1
10.1080/13569780902868861	1
10.1080/13569780902868911	1
10.1080/13569780902868952	1
10.1080/13569780902868960	1
10.1080/13569780903072109	1
10.1080/13569780903072117	1
10.1080/13569780903072125	1
10.1080/13569780903072174	1
10.1080/13569780903072190	1
10.1080/13569780903072224	1
10.1080/13569780903285982	1
10.1080/13569780903286022	1
10.1080/13569780903286030	1
10.1080/13569780903286048	1
10.1080/13569780903286089	1
10.1080/13569780903286105	1
10.1080/13569780903480971	1
10.1080/13569780903481003	1
10.1080/13569780903481037	1
10.1080/13569780903481052	1
10.1080/13569780903481060	1
10.1080/13569780903481094	1
10.1080/13569781003700045	1
10.1080/13569781003700052	1
10.1080/13569781003700078	1
10.1080/13569781003700086	1
10.1080/13569781003700094	1
10.1080/13569781003700110	1
10.1080/13569781003700144	1
10.1080/13569781003700151	1
10.1080/13569783.2010.495266	1
10.1080/13569783.2010.495269	1
10.1080/13569783.2010.495270	1
10.1080/13569783.2010.495272	1
10.1080/13569783.2010.495282	1
10.1080/13569783.2010.512182	1
10.1080/13569783.2010.512183	1
10.1080/13569783.2010.512186	1
10.1080/13569783.2010.512187	1
10.1080/13569783.2010.512189	1
10.1080/13569783.2010.512190	1
10.1080/13569783.2010.512191	1
10.1080/13569783.2010.512192	1
10.1080/13569783.2011.541598	1
10.1080/13569783.2011.541600	1
10.1080/13569783.2011.541607	1
10.1080/13569783.2011.541608	1
10.1080/13569783.2011.541610	1
10.1080/13569783.2011.541613	1
10.1080/13569783.2011.560483	1
10.1080/13569783.2011.566986	1
10.1080/13569783.2011.566987	1
10.1080/13569783.2011.566988	1
10.1080/13569783.2011.566989	1
10.1080/13569783.2011.566991	1
10.1080/13569783.2011.566992	1
10.1080/13569783.2011.572370	1
10.1080/13569783.2011.589993	1
10.1080/13569783.2011.589994	1
10.1080/13569783.2011.589996	1
10.1080/13569783.2011.589997	1
10.1080/13569783.2011.589998	1
10.1080/13569783.2011.589999	1
10.1080/13569783.2011.590002	1
10.1080/13569783.2011.616395	1
10.1080/13569783.2011.616399	1
10.1080/13569783.2011.617099	1
10.1080/13569783.2011.617101	1
10.1080/13569783.2011.617104	1
10.1080/13569783.2011.617106	1
10.1080/13569783.2011.617108	1
10.1080/13569783.2011.617110	1
10.1080/13569783.2012.648981	1
10.1080/13569783.2012.648983	1
10.1080/13569783.2012.648985	1
10.1080/13569783.2012.648986	1
10.1080/13569783.2012.648987	1
10.1080/13569783.2012.648989	1
10.1080/13569783.2012.648991	1
10.1080/13569783.2012.648993	1
10.1080/13569783.2012.670421	1
10.1080/13569783.2012.670422	1
10.1080/13569783.2012.670423	1
10.1080/13569783.2012.670424	1
10.1080/13569783.2012.670425	1
10.1080/13569783.2012.670426	1
10.1080/13569783.2012.694028	1
10.1080/13569783.2012.694029	1
10.1080/13569783.2012.694032	1
10.1080/13569783.2012.694033	1
10.1080/13569783.2012.694036	1
10.1080/13569783.2012.694037	1
10.1080/13569783.2012.694038	1
10.1080/13569783.2012.701444	1
10.1080/13569783.2012.727621	1
10.1080/13569783.2012.727622	1
10.1080/13569783.2012.727623	1
10.1080/13569783.2012.727624	1
10.1080/13569783.2012.727625	1
10.1080/13569783.2012.727626	1
10.1080/13569783.2012.727627	1
10.1080/13569783.2012.727628	1
10.1080/13569783.2012.727629	1
10.1080/13569783.2012.756165	1
10.1080/13569783.2012.756167	1
10.1080/13569783.2012.756169	1
10.1080/13569783.2012.756178	1
10.1080/13569783.2012.756182	1
10.1080/13569783.2012.756184	1
10.1080/13569783.2013.787253	1
10.1080/13569783.2013.787254	1
10.1080/13569783.2013.787255	1
10.1080/13569783.2013.787256	1
10.1080/13569783.2013.787257	1
10.1080/13569783.2013.787258	1
10.1080/13569783.2013.787259	1
10.1080/13569783.2013.787260	1
10.1080/13569783.2013.787262	1
10.1080/13569783.2013.787263	1
10.1080/13569783.2013.787264	1
10.1080/13569783.2013.810923	1
10.1080/13569783.2013.810924	1
10.1080/13569783.2013.810926	1
10.1080/13569783.2013.810927	1
10.1080/13569783.2013.810928	1
10.1080/13569783.2013.810929	1
10.1080/13569783.2013.810930	1
10.1080/13569783.2013.810931	1
10.1080/13569783.2013.836915	1
10.1080/13569783.2013.836918	1
10.1080/13569783.2013.836919	1
10.1080/13569783.2013.836920	1
10.1080/13569783.2013.836921	1
10.1080/13569783.2013.872425	1
10.1080/13569783.2013.872426	1
10.1080/13569783.2013.872427	1
10.1080/13569783.2013.872428	1
10.1080/13569783.2013.872429	1
10.1080/13569783.2013.872430	1
10.1080/13569783.2013.872431	1
10.1080/13569783.2013.872432	1
10.1080/13569783.2013.872433	1
10.1080/13569783.2013.872434	1
10.1080/13569783.2014.1000631	1
10.1080/13569783.2014.895613	1
10.1080/13569783.2014.895614	1
10.1080/13569783.2014.895615	1
10.1080/13569783.2014.895616	1
10.1080/13569783.2014.895617	1
10.1080/13569783.2014.895629	1
10.1080/13569783.2014.911512	1
10.1080/13569783.2014.911806	1
10.1080/13569783.2014.928003	1
10.1080/13569783.2014.928004	1
10.1080/13569783.2014.928005	1
10.1080/13569783.2014.928007	1
10.1080/13569783.2014.928008	1
10.1080/13569783.2014.928009	1
10.1080/13569783.2014.928010	1
10.1080/13569783.2014.928011	1
10.1080/13569783.2014.928012	1
10.1080/13569783.2014.953470	1
10.1080/13569783.2014.954810	1
10.1080/13569783.2014.954811	1
10.1080/13569783.2014.954812	1
10.1080/13569783.2014.954815	1
10.1080/13569783.2014.954816	1
10.1080/13569783.2014.954817	1
10.1080/13569783.2014.954818	1
10.1080/13569783.2014.975109	1
10.1080/13569783.2014.975110	1
10.1080/13569783.2014.975111	1
10.1080/13569783.2014.983061	1
10.1080/13569783.2014.983466	1
10.1080/13569783.2014.983467	1
10.1080/13569783.2014.983892	1
10.1080/13569783.2014.985643	1
10.1080/13569783.2014.986447	1
10.1080/13569783.2015.1019444	1
10.1080/13569783.2015.1019445	1
10.1080/13569783.2015.1020054	1
10.1080/13569783.2015.1021322	1
10.1080/13569783.2015.1021323	1
10.1080/13569783.2015.1022143	1
10.1080/13569783.2015.1022144	1
10.1080/13569783.2015.1023786	1
10.1080/13569783.2015.1059258	1
10.1080/13569783.2015.1059259	1
10.1080/13569783.2015.1059260	1
10.1080/13569783.2015.1059261	1
10.1080/13569783.2015.1059262	1
10.1080/13569783.2015.1059263	1
10.1080/13569783.2015.1059264	1
10.1080/13569783.2015.1059265	1
10.1080/13569783.2015.1059266	1
10.1080/13569783.2015.1059267	1
10.1080/13569783.2015.1059268	1
10.1080/13569783.2015.1059271	1
10.1080/13569783.2015.1059740	1
10.1080/13569783.2015.1059741	1
10.1080/13569783.2015.1059742	1
10.1080/13569783.2015.1059743	1
10.1080/13569783.2015.1059744	1
10.1080/13569783.2015.1059745	1
10.1080/13569783.2015.1059747	1
10.1080/13569783.2015.1059750	1
10.1080/13569783.2015.1060121	1
10.1080/13569783.2015.1060849	1
10.1080/13569783.2015.1065723	1
10.1080/13569783.2015.1065726	1
10.1080/13569783.2015.1068108	1
10.1080/13569783.2015.1068109	1
10.1080/13569783.2015.1070663	1
10.1080/13569783.2015.1111970	1
10.1080/13569783.2015.1126172	1
10.1080/13569783.2015.1126173	1
10.1080/13569783.2015.1126174	1
10.1080/13569783.2015.1127142	1
10.1080/13569783.2015.1127144	1
10.1080/13569783.2015.1127148	1
10.1080/13569783.2015.1127149	1
10.1080/13569783.2015.1127153	1
10.1080/13569783.2016.1155404	1
10.1080/13569783.2016.1155405	1
10.1080/13569783.2016.1155406	1
10.1080/13569783.2016.1155407	1
10.1080/13569783.2016.1155408	1
10.1080/13569783.2016.1155442	1
10.1080/13569783.2016.1157016	1
10.1080/13569783.2016.1159506	1
10.1080/13569783.2016.1189821	1
10.1080/13569783.2016.1189822	1
10.1080/13569783.2016.1192456	1
10.1080/13569783.2016.1192948	1
10.1080/13569783.2016.1194190	1
10.1080/13569783.2016.1194191	1
10.1080/13569783.2016.1194192	1
10.1080/13569783.2016.1194748	1
10.1080/13569783.2016.1195120	1
10.1080/13569783.2016.1195121	1
10.1080/13569783.2016.1220243	1
10.1080/13569783.2016.1220244	1
10.1080/13569783.2016.1220247	1
10.1080/13569783.2016.1220248	1
10.1080/13569783.2016.1220250	1
10.1080/13569783.2016.1220251	1
10.1080/13569783.2016.1221310	1
10.1080/13569783.2016.1262249	1
10.1080/13569783.2016.1262250	1
10.1080/13569783.2016.1263555	1
10.1080/13569783.2016.1263556	1
10.1080/13569783.2016.1263557	1
10.1080/13569783.2016.1263558	1
10.1080/13569783.2016.1263559	1
10.1080/13569783.2016.1263562	1
10.1080/13569783.2016.1264264	1
10.1080/13569783.2016.1264265	1
10.1080/13569783.2017.1285875	1
10.1080/13569783.2017.1286975	1
10.1080/13569783.2017.1286976	1
10.1080/13569783.2017.1286977	1
10.1080/13569783.2017.1286978	1
10.1080/13569783.2017.1293509	1
10.1080/13569783.2017.1293510	1
10.1080/13569783.2017.1293512	1
10.1080/13569783.2017.1293513	1
10.1080/13569783.2017.1324775	1
10.1080/13569783.2017.1324776	1
10.1080/13569783.2017.1324777	1
10.1080/13569783.2017.1326805	1
10.1080/13569783.2017.1326806	1
10.1080/13569783.2017.1326807	1
10.1080/13569783.2017.1326808	1
10.1080/13569783.2017.1326809	1
10.1080/13569783.2017.1327804	1
10.1080/13569783.2017.1329651	1
10.1080/13569783.2017.1329652	1
10.1080/13569783.2017.1329653	1
10.1080/13569783.2017.1358082	1
10.1080/13569783.2017.1358083	1
10.1080/13569783.2017.1359085	1
10.1080/13569783.2017.1366257	1
10.1080/13569783.2017.1366260	1
10.1080/13569783.2017.1366261	1
10.1080/13569783.2017.1366262	1
10.1080/13569783.2017.1376915	1
10.1080/13569783.2017.1396208	1
10.1080/13569783.2017.1396209	1
10.1080/13569783.2017.1396210	1
10.1080/13569783.2017.1396211	1
10.1080/13569783.2017.1396889	1
10.1080/13569783.2017.1398641	1
10.1080/13569783.2017.1399054	1
10.1080/13569783.2017.1399055	1
10.1080/13569783.2017.1404447	1
10.1080/13569783.2018.1438177	1
10.1080/13569783.2018.1438178	1
10.1080/13569783.2018.1438179	1
10.1080/13569783.2018.1438180	1
10.1080/13569783.2018.1438181	1
10.1080/13569783.2018.1439734	1
10.1080/13569783.2018.1439735	1
10.1080/13569783.2018.1440203	1
10.1080/13569783.2018.1441709	1
10.1080/13569783.2018.1442211	1
10.1080/13569783.2018.1442714	1
10.1080/13569783.2018.1468242	1
10.1080/13569783.2018.1468243	1
10.1080/13569783.2018.1473758	1
10.1080/13569783.2018.1474092	1
10.1080/13569783.2018.1474093	1
10.1080/13569783.2018.1474094	1
10.1080/13569783.2018.1474095	1
10.1080/13569783.2018.1476131	1
10.1080/13569783.2018.1477583	1
10.1080/13569783.2018.1481618	1
10.1080/13569783.2018.1494556	1
10.1080/13569783.2018.1494557	1
10.1080/13569783.2018.1494559	1
10.1080/13569783.2018.1494562	1
10.1080/13569783.2018.1507730	1
10.1080/13569783.2018.1508990	1
10.1080/13569783.2018.1508991	1
10.1080/13569783.2018.1542296	1
10.1080/13569783.2018.1551127	1
10.1080/13569783.2018.1551128	1
10.1080/13569783.2018.1552129	1
10.1080/13569783.2018.1561255	1
10.1080/13569783.2018.1561256	1
10.1080/1356978960010103	1
10.1080/1356978960010104	1
10.1080/1356978960010105	1
10.1080/1356978960010106	1
10.1080/1356978960010107	1
10.1080/1356978960010108	1
10.1080/1356978960010109	1
10.1080/1356978960010110	1
10.1080/1356978960010111	1
10.1080/1356978960010113	1
10.1080/1356978960010114	1
10.1080/1356978960010115	1
10.1080/1356978960010116	1
10.1080/1356978960010202	1
10.1080/1356978960010203	1
10.1080/1356978960010204	1
10.1080/1356978960010205	1
10.1080/1356978960010206	1
10.1080/1356978960010207	1
10.1080/1356978960010209	1
10.1080/1356978960010213	1
10.1080/1356978960010214	1
10.1080/1356978970020102	1
10.1080/1356978970020103	1
10.1080/1356978970020105	1
10.1080/1356978970020106	1
10.1080/1356978970020109	1
10.1080/1356978970020110	1
10.1080/1356978970020202	1
10.1080/1356978970020203	1
10.1080/1356978970020204	1
10.1080/1356978970020205	1
10.1080/1356978970020206	1
10.1080/1356978970020207	1
10.1080/1356978970020211	1
10.1080/1356978970020213	1
10.1080/1356978980030103	1
10.1080/1356978980030104	1
10.1080/1356978980030106	1
10.1080/1356978980030107	1
10.1080/1356978980030108	1
10.1080/1356978980030109	1
10.1080/1356978980030112	1
10.1080/1356978980030202	1
10.1080/1356978980030203	1
10.1080/1356978980030205	1
10.1080/1356978980030206	1
10.1080/1356978980030207	1
10.1080/1356978980030210	1
10.1080/1356978980030211	1
10.1080/1356978980030212	1
10.1080/1356978990040102	1
10.1080/1356978990040103	1
10.1080/1356978990040104	1
10.1080/1356978990040105	1
10.1080/1356978990040108	1
10.1080/1356978990040111	1
10.1080/1356978990040115	1
10.1080/1356978990040202	1
10.1080/1356978990040203	1
10.1080/1356978990040204	1
10.1080/1356978990040205	1
10.1080/1356978990040206	1
10.1080/1356978990040207	1
10.1080/1356978990040208	1
10.1080/1356978990040210	1
10.1080/1356978990040211	1
10.1080/1356978990040213	1
10.1080/19386380802373936	2
10.1080/19386380802397083	2
10.1080/19386380802398503	2
10.1080/19386380802627109	2
10.1080/19386380802627117	2
10.1080/19386380802656371	2
10.1080/19386380903094977	2
10.1080/19386380903095024	2
10.1080/19386380903095073	2
10.1080/19386380903095099	2
10.1080/19386380903095107	2
10.1080/19386380903095123	2
10.1080/19386380903405033	2
10.1080/19386380903405074	2
10.1080/19386380903405090	2
10.1080/19386380903405124	2
10.1080/19386380903405157	2
10.1080/19386380903405165	2
10.1080/19386380903405173	2
10.1080/19386380903405199	2
10.1080/19386380903405207	2
10.1080/19386380903543734	2
10.1080/19386380903546976	2
10.1080/19386380903546984	2
10.1080/19386380903547008	2
10.1080/19386389.2010.506376	2
10.1080/19386389.2010.506379	2
10.1080/19386389.2010.506385	2
10.1080/19386389.2010.506389	2
10.1080/19386389.2010.506395	2
10.1080/19386389.2010.506396	2
10.1080/19386389.2010.506400	2
10.1080/19386389.2010.520262	2
10.1080/19386389.2010.520604	2
10.1080/19386389.2010.524862	2
10.1080/19386389.2010.524863	2
10.1080/19386389.2010.524864	2
10.1080/19386389.2011.544997	2
10.1080/19386389.2011.545001	2
10.1080/19386389.2011.545006	2
10.1080/19386389.2011.570654	2
10.1080/19386389.2011.570655	2
10.1080/19386389.2011.570662	2
10.1080/19386389.2011.629957	2
