id	level	doi
pub.1045096783	2	10.1007/s00146-014-0567-2
pub.1045102565	1	10.1080/13569780601094785
pub.1045136991	2	10.1023/a:1021855607270
pub.1045147162	2	10.1080/09296170903211519
pub.1045149856	2	10.1108/dlp-08-2015-0011
pub.1045174926	2	10.1007/s00146-009-0194-5
pub.1045176401	2	10.1007/s10579-009-9099-7
pub.1045193878	2	10.1023/a:1002619001915
pub.1045203473	2	10.1162/coli.2008.34.2.145
pub.1045251146	1	10.1080/13569783.2013.810930
pub.1045272045	2	10.1162/coli_a_00015
pub.1045274308	2	10.1162/coli_a_00009
pub.1045278717	2	10.1162/coli_a_00216
pub.1045279577	2	10.1080/09296170802159488
pub.1045285091	2	10.1007/s00146-014-0553-8
pub.1045302798	1	10.1080/13569780308335
pub.1045341586	2	10.1007/s007990000037
pub.1045343462	2	10.1007/s00146-005-0336-3
pub.1045360419	2	10.1162/089120100561647
pub.1045378052	2	10.1162/coli.2008.34.3.453
pub.1045380582	2	10.1162/coli_a_00011
pub.1045409497	2	10.1076/jqul.9.2.97.8485
pub.1045418226	2	10.1162/coli_a_00002
pub.1045423352	2	10.1007/s00146-009-0243-0
pub.1045460575	2	10.1162/coli_c_00029
pub.1045496496	2	10.1007/s10579-014-9263-6
pub.1045513863	2	10.1162/089120100561719
pub.1045524262	1	10.1080/13569783.2016.1155406
pub.1045538328	2	10.1007/s00146-005-0320-y
pub.1045544741	1	10.1080/13569780500053155
pub.1045547794	2	10.1162/coli_a_00143
pub.1045561157	2	10.1162/coli_r_00155
pub.1045594864	2	10.1108/10650750510598666
pub.1045613167	2	10.1080/09296174.2012.754597
pub.1045615725	2	10.1162/coli.07-034-r2
pub.1045631934	1	10.1080/13569783.2014.895614
pub.1045633777	1	10.1080/13569783.2012.756165
pub.1045635165	2	10.1023/a:1017941320947
pub.1045692313	2	10.1007/s00146-012-0431-1
pub.1045698835	2	10.1007/s00146-013-0468-9
pub.1045747414	2	10.1080/09296174.2011.581850
pub.1045772891	2	10.1108/10650750810898192
pub.1045780090	2	10.1007/s00799-008-0037-x
pub.1045793641	2	10.1162/coli_a_00176
pub.1045796201	1	10.1080/13569783.2010.512183
pub.1045810763	2	10.1023/a:1002471112790
pub.1045822285	2	10.1080/09296170902734156
pub.1045830182	2	10.1007/s10579-012-9179-y
pub.1045847267	2	10.1007/s10579-009-9084-1
pub.1045861985	1	10.1080/13569783.2013.872434
pub.1045900031	2	10.1007/s10579-012-9177-0
pub.1045931099	2	10.1007/s00799-005-0116-1
pub.1045966538	2	10.1023/a:1020201615753
pub.1045988103	2	10.1007/s00146-005-0327-4
pub.1046003558	2	10.1007/s00146-013-0516-5
pub.1046016687	2	10.1007/s10579-010-9123-y
pub.1046091220	2	10.1162/089120103322753338
pub.1046098099	2	10.1162/coli.07-036-r2-06-22
pub.1046105839	2	10.1007/s10579-007-9047-3
pub.1046221800	2	10.1108/10650750510578073
pub.1046232860	2	10.1007/s00799-014-0130-2
pub.1046238085	2	10.1162/coli.2002.28.2.238
pub.1046278417	2	10.1007/s00146-004-0296-z
pub.1046284194	2	10.1080/09296174.2012.659000
pub.1046285467	1	10.1145/2700425
pub.1046330279	2	10.1007/s00146-009-0232-3
pub.1046338196	2	10.1007/s00146-007-0165-7
pub.1046343066	2	10.1162/coli_a_00142
pub.1046376584	2	10.1162/coli.2007.33.2.283
pub.1046395517	2	10.1023/a:1013115314064
pub.1046412603	2	10.1007/s10579-013-9240-5
pub.1046421611	2	10.1162/coli.06-69-prep5
pub.1046456321	2	10.1007/s00146-007-0096-3
pub.1046468071	2	10.1007/s00146-003-0267-9
pub.1046478608	2	10.1023/a:1011856202986
pub.1046501626	2	10.1162/089120101300346813
pub.1046574234	2	10.1007/s00146-013-0453-3
pub.1046601448	2	10.1023/a:1002629217152
pub.1046625909	1	10.1080/13569780500103935
pub.1046668544	2	10.1108/10650750910931878
pub.1046698953	1	10.1080/13569783.2016.1195121
pub.1046707429	2	10.1007/s00146-015-0582-y
pub.1046727010	2	10.1080/09296170512331383685
pub.1046738085	2	10.1108/oclc-07-2013-0022
pub.1046739721	2	10.1007/s00146-012-0419-x
pub.1046772364	2	10.1007/s00146-004-0299-9
pub.1046793197	2	10.1162/coli_a_00265
pub.1046794238	2	10.1162/089120105775299168
pub.1046800518	2	10.1162/coli_a_00210
pub.1046837384	2	10.1007/s00799-015-0157-z
pub.1046849538	1	10.1145/2037820.2037823
pub.1046853493	1	10.1080/13569783.2013.872431
pub.1046925559	2	10.1108/oclc-01-2014-0006
pub.1046934490	1	10.1080/13569783.2016.1221310
pub.1046963375	2	10.1080/09296170500500637
pub.1046967934	2	10.1007/s00146-013-0472-0
pub.1046971686	2	10.1023/a:1021803606361
pub.1046983894	2	10.1007/s00799-016-0176-4
pub.1047016431	2	10.1162/coli_a_00260
pub.1047036246	2	10.1007/s00799-012-0083-2
pub.1047059089	2	10.1007/s10579-007-9015-y
pub.1047062944	2	10.1007/s00146-009-0230-5
pub.1047064755	2	10.1162/coli.08-010-r1-07-048
pub.1047157778	2	10.1007/s00146-010-0286-2
pub.1047171864	1	10.1145/2594443
pub.1047192898	1	10.1080/13569783.2016.1195120
pub.1047203511	2	10.1007/s00146-012-0414-2
pub.1047243191	2	10.1007/bf01205743
pub.1047270594	1	10.1080/13569783.2011.566988
pub.1047274124	1	10.1080/13569783.2014.953470
pub.1047277545	2	10.1108/10650750910961893
pub.1047294438	1	10.1145/2597178
pub.1047305584	2	10.1007/s00799-012-0087-y
pub.1047356402	1	10.1145/2827856
pub.1047359998	1	10.1080/13569783.2015.1059266
pub.1047382264	2	10.1108/10650750110409353
pub.1047405585	2	10.1007/s00799-003-0075-3
pub.1047437446	2	10.1007/s10579-007-9056-2
pub.1047444329	2	10.1162/0891201053630264
pub.1047456973	2	10.1080/09296170902734222
pub.1047492793	2	10.1007/s00146-016-0672-5
pub.1047557244	2	10.1007/s00146-010-0277-3
pub.1047566432	1	10.1080/13569783.2011.616395
pub.1047577710	2	10.1007/s00146-015-0619-2
pub.1047585447	2	10.1162/coli_a_00252
pub.1047609551	2	10.1007/s00146-015-0632-5
pub.1047619589	2	10.1007/s00146-013-0446-2
pub.1047635816	2	10.1162/089120103322711578
pub.1047659823	2	10.1108/10650750310462820
pub.1047662125	2	10.1023/a:1022604723049
pub.1047662820	2	10.1007/s00146-007-0107-4
pub.1047669046	2	10.1080/09296170500172452
pub.1047700278	2	10.1007/s00799-012-0084-1
pub.1047734098	2	10.1108/10650750810875412
pub.1047740108	2	10.1007/s00146-013-0442-6
pub.1047742322	2	10.1162/coli_a_00052
pub.1047757290	2	10.1108/10650750810898219
pub.1047781864	1	10.1080/13569783.2010.512189
pub.1047796900	2	10.1007/s10579-009-9104-1
pub.1047831365	2	10.1007/s00799-004-0094-8
pub.1047862984	2	10.1108/10650750510612380
pub.1047903287	2	10.1007/s10579-012-9211-2
pub.1047906358	1	10.1080/13569780903286089
pub.1047943482	2	10.1007/s00146-013-0463-1
pub.1047950838	2	10.1007/s00799-015-0144-4
pub.1047965823	2	10.1007/s10579-015-9328-1
pub.1047974715	1	10.1080/13569780802054828
pub.1047977078	2	10.1162/coli_a_00167
pub.1048041012	1	10.1080/13569783.2013.872429
pub.1048050944	2	10.1007/s00146-007-0088-3
pub.1048051740	1	10.1145/1841317.1841318
pub.1048063984	2	10.1007/s00799-007-0022-9
pub.1048132183	2	10.1007/s00146-014-0564-5
pub.1048174300	1	10.1093/llc/fqv013
pub.1048188896	2	10.1162/089120103322711569
pub.1048198173	2	10.1080/09296174.2016.1226431
pub.1048253122	1	10.1080/13569781003700151
pub.1048302810	2	10.1007/s10579-011-9167-7
pub.1048315351	1	10.1080/13569780120113139
pub.1048320151	1	10.1145/2629682
pub.1048344663	2	10.1007/s10579-009-9109-9
pub.1048360633	2	10.1007/s10579-007-9031-y
pub.1048397664	2	10.1108/oclc-02-2014-0017
pub.1048397697	2	10.1007/s00799-015-0137-3
pub.1048402470	1	10.1080/13569780701560412
pub.1048408890	2	10.1007/s10579-006-9011-7
pub.1048425757	2	10.1108/eum0000000006284
pub.1048482646	2	10.1007/s00146-013-0522-7
pub.1048483578	2	10.1007/s00146-016-0666-3
pub.1048497880	1	10.1145/1613672.1613674
pub.1048519541	2	10.1108/10650750610664003
pub.1048533621	2	10.1080/09296174.2012.659003
pub.1048606923	2	10.1080/09296174.2013.773137
pub.1048618847	2	10.1007/s00146-012-0388-0
pub.1048625777	2	10.1007/s00799-011-0070-z
pub.1048638936	2	10.1007/s00799-012-0098-8
pub.1048652716	2	10.1108/10650751211262137
pub.1048696110	2	10.1007/s00146-012-0400-8
pub.1048701042	2	10.1007/bf01206116
pub.1048735573	2	10.1007/s00146-013-0465-z
pub.1048751608	2	10.1007/s00146-015-0628-1
pub.1048761393	2	10.1162/089120104323093294
pub.1048793362	2	10.1162/coli_a_00201
pub.1048827601	2	10.1007/s00799-007-0019-4
pub.1048829336	2	10.1007/s00799-015-0141-7
pub.1048846252	1	10.1080/13569780500437572
pub.1048847450	2	10.1162/coli_a_00114
pub.1048884774	1	10.1080/13569780701321062
pub.1048891554	1	10.1080/13569783.2013.872432
pub.1049011296	2	10.1007/s00146-012-0433-z
pub.1049012398	2	10.1108/10650751111164542
pub.1049044969	2	10.1108/10650750510612407
pub.1049060257	2	10.1108/10650751011048470
pub.1049064080	2	10.1007/s00146-012-0434-y
pub.1049069549	2	10.1007/s00799-015-0139-1
pub.1049099006	1	10.1145/2307723.2307725
pub.1049099844	2	10.1007/s10579-011-9140-5
pub.1049113690	2	10.1007/s10579-004-1367-y
pub.1049131399	2	10.1007/s00146-004-0297-y
pub.1049164927	2	10.1007/s00146-013-0455-1
pub.1049188477	1	10.1145/2499931.2499933
pub.1049202297	2	10.1007/s00146-012-0401-7
pub.1049222887	2	10.1162/coli_a_00193
pub.1049237269	2	10.1162/coli_a_00240
pub.1049282180	2	10.1007/s00146-010-0300-8
pub.1049285467	2	10.1162/coli.2006.32.4.563
pub.1049309114	2	10.1162/coli_a_00072
pub.1049313297	2	10.1023/a:1016174116399
pub.1049362002	2	10.1007/s00146-009-0190-9
pub.1049376267	1	10.1145/2755566
pub.1049378494	2	10.1007/s00146-006-0047-4
pub.1049416896	2	10.1007/s00799-014-0122-2
pub.1049437159	2	10.1080/09296174.2011.581848
pub.1049467457	1	10.1145/1921614.1921616
pub.1049512086	1	10.1080/13569783.2011.617104
pub.1049524392	1	10.1145/2665072
pub.1049531788	2	10.1007/s00146-015-0636-1
pub.1049539043	2	10.1080/09296174.2014.882188
pub.1049552927	2	10.1162/coli_a_00036
pub.1049553489	2	10.1007/s00146-004-0300-7
pub.1049592886	2	10.1007/s00799-005-0130-3
pub.1049615776	2	10.1162/coli.2007.33.3.429
pub.1049627540	2	10.1007/s10579-014-9293-0
pub.1049634557	2	10.1108/10650750610686243
pub.1049634864	2	10.1108/10650750710720757
pub.1049647433	2	10.1108/10650751211236613
pub.1049653230	2	10.1108/10650751011048515
pub.1049677855	2	10.1007/s00146-014-0543-x
pub.1049687698	2	10.1007/s00146-004-0305-2
pub.1049692130	2	10.1007/s10579-008-9068-6
pub.1049727739	1	10.1080/13569780701321203
pub.1049741895	2	10.1162/coli_c_00030
pub.1049775185	1	10.1080/13569780120070731
pub.1049804352	2	10.1108/oclc-09-2014-0032
pub.1049832446	2	10.1007/s00146-011-0370-2
pub.1049877853	2	10.1007/s00146-013-0515-6
pub.1049886258	2	10.1007/s00799-012-0089-9
pub.1049893339	2	10.1162/089120104323093276
pub.1049925325	2	10.1162/coli_a_00190
pub.1049981408	2	10.1007/s00146-016-0649-4
pub.1050053960	1	10.1080/13569783.2011.566991
pub.1050111652	2	10.1162/coli_a_00191
pub.1050156354	2	10.1007/s10579-012-9213-0
pub.1050206788	2	10.1108/10650750410564628
pub.1050226413	2	10.1162/coli.2010.36.1.36105
pub.1050270763	2	10.1162/089120104773633394
pub.1050277040	1	10.1080/13569783.2013.836921
pub.1050319730	2	10.1162/coli_a_00198
pub.1050339536	2	10.1007/s00146-015-0638-z
pub.1050355917	2	10.1007/s10579-015-9312-9
pub.1050378128	2	10.1162/coli_a_00123
pub.1050392848	2	10.1007/s00146-003-0283-9
pub.1050416032	2	10.1162/coli_a_00153
pub.1050463074	1	10.1145/2307723.2307727
pub.1050479985	2	10.1007/s00146-003-0263-0
pub.1050503006	2	10.1007/s10579-014-9288-x
pub.1050542761	2	10.1162/coli_a_00146
pub.1050560315	2	10.1007/s00146-006-0078-x
pub.1050564206	2	10.1162/0891201041850885
pub.1050578987	2	10.1007/s00799-008-0048-7
pub.1050597461	2	10.1162/coli.2009.35.2.311
pub.1050624819	2	10.1162/coli_a_00217
pub.1050673374	1	10.1145/2160165.2160167
pub.1050697106	2	10.1007/s10579-011-9157-9
pub.1050699999	2	10.1162/coli.35.3.469
pub.1050719432	2	10.1007/s10579-014-9271-6
pub.1050738573	2	10.1076/jqul.7.3.189.4114
pub.1050749620	2	10.1080/09296174.2014.944328
pub.1050763633	2	10.1007/s10579-010-9127-7
pub.1050821628	2	10.1080/09296170902975692
pub.1050845401	2	10.1108/10650751011073616
pub.1050882027	1	10.1080/13569783.2012.727626
pub.1050889111	2	10.1007/s00146-014-0561-8
pub.1050903907	2	10.1007/s00799-014-0127-x
pub.1050951937	2	10.1162/coli.2000.27.3.459
pub.1050953720	2	10.1007/bf01206127
pub.1050985800	2	10.1007/s00146-006-0058-1
pub.1051030357	2	10.1108/oclc-02-2014-0008
pub.1051060156	2	10.1007/s00146-012-0409-z
pub.1051067857	2	10.1007/s00799-004-0108-6
pub.1051107400	2	10.1007/s10579-016-9347-6
pub.1051114879	1	10.1145/2001416.2001419
pub.1051127394	2	10.1108/dlp-05-2015-0004
pub.1051142576	1	10.1145/2677083
pub.1051151457	2	10.1007/s10579-012-9214-z
pub.1051159780	2	10.1023/a:1017563931115
pub.1051185029	2	10.1007/s00146-006-0056-3
pub.1051196035	1	10.1080/13569783.2013.787264
pub.1051225110	2	10.1007/s10579-013-9250-3
pub.1051229320	2	10.1108/10650751211197040
pub.1051264588	2	10.1007/s00146-009-0201-x
pub.1051269568	2	10.1162/coli.2006.32.4.471
pub.1051281533	2	10.1162/089120101300346804
pub.1051289266	2	10.1162/089120100561674
pub.1051291891	1	10.1080/713692879
pub.1051294395	2	10.1162/0891201053630237
pub.1051310080	2	10.1162/089120105774321073
pub.1051317294	2	10.1108/10650751311294519
pub.1051325128	1	10.1080/13569780701825286
pub.1051326871	2	10.1007/s00799-005-0118-z
pub.1051397323	2	10.1007/s10579-004-1906-6
pub.1051452552	2	10.1080/09296174.2015.1037158
pub.1051462763	2	10.1080/09296174.2010.485444
pub.1051499878	1	10.1080/13569783.2015.1059258
pub.1051538908	2	10.1162/coli.2010.36.2.09054
pub.1051548395	2	10.1007/s10579-013-9245-0
pub.1051583608	2	10.1108/oclc-04-2014-0022
pub.1051593423	1	10.1080/13569783.2015.1126174
pub.1051608374	2	10.1007/s10579-010-9126-8
pub.1051633609	2	10.1023/a:1002623823124
pub.1051669143	2	10.1080/09296174.2013.830554
pub.1051691318	1	10.1080/13569780802655830
pub.1051721426	2	10.1080/09296170500172528
pub.1051752681	1	10.1080/13569780701825328
pub.1051793424	2	10.1108/10650750310508126
pub.1051798964	2	10.1007/bf01208709
pub.1051818184	2	10.1162/coli_a_00262
pub.1051861848	2	10.1162/coli_a_00221
pub.1051891185	2	10.1007/s00146-013-0457-z
pub.1051900202	2	10.1007/s10579-016-9335-x
pub.1051911346	2	10.1080/09296170701379369
pub.1051912643	2	10.1007/s10579-012-9185-0
pub.1051978023	2	10.1108/10650751011048434
pub.1051990886	1	10.1080/13569783.2011.566986
pub.1052004558	2	10.1007/s00799-014-0132-0
pub.1052013226	2	10.1007/s00146-009-0242-1
pub.1052033293	2	10.1007/s00146-009-0255-9
pub.1052055531	2	10.1007/s00146-014-0558-3
pub.1052071182	2	10.1080/09296174.2011.608604
pub.1052073523	2	10.1007/s10579-014-9265-4
pub.1052101744	2	10.1108/10650751111135436
pub.1052104567	2	10.1007/s00146-003-0256-z
pub.1052108464	2	10.1023/a:1025064105053
pub.1052108572	1	10.1080/13569780120113166
pub.1052135091	2	10.1162/089120100750105957
pub.1052160850	2	10.1007/s00799-003-0069-1
pub.1052176794	2	10.1080/09296170500500850
pub.1052177673	1	10.1080/13569780802054851
pub.1052184575	2	10.1108/10650751011018473
pub.1052222792	2	10.1162/089120104773633385
pub.1052233892	2	10.1108/oclc-06-2013-0019
pub.1052249411	2	10.1007/s00146-012-0410-6
pub.1052327315	2	10.1007/s00146-009-0248-8
pub.1052337923	2	10.1162/089120101317066140
pub.1052341930	2	10.1080/09296170512331383665
pub.1052341983	1	10.1080/13569780802655723
pub.1052363804	2	10.1007/s10579-011-9152-1
pub.1052372949	2	10.1007/s00799-008-0033-1
pub.1052394825	2	10.1162/coli_a_00098
pub.1052415516	2	10.1007/s10579-007-9050-8
pub.1052500190	2	10.1023/a:1025746505971
pub.1052500390	2	10.1007/s00146-009-0244-z
pub.1052553566	2	10.1007/s10579-011-9147-y
pub.1052571215	2	10.1007/s10579-007-9020-1
pub.1052576397	1	10.1093/llc/fqv043
pub.1052608102	1	10.1080/13569780902868911
pub.1052624967	1	10.1080/13569783.2012.670425
pub.1052693634	1	10.1080/13569780500437689
pub.1052749115	2	10.1080/09296170600855444
pub.1052771954	2	10.1023/a:1020271707826
pub.1052792427	2	10.1007/s00799-014-0134-y
pub.1052803775	2	10.1162/coli_a_00004
pub.1052814534	2	10.1007/s00146-013-0458-y
pub.1052859090	1	10.1080/13569783.2011.616399
pub.1052941567	2	10.1007/s00799-016-0171-9
pub.1052946349	2	10.1162/089120105775299177
pub.1052950684	2	10.1007/s00146-011-0331-9
pub.1052966333	2	10.1162/coli.2007.33.4.493
pub.1052972736	1	10.1080/13569780802655798
pub.1052977684	2	10.1007/s00799-004-0110-z
pub.1052999406	2	10.1007/s10579-011-9175-7
pub.1053065469	2	10.1007/s10579-012-9206-z
pub.1053084267	2	10.1108/10650750910961884
pub.1053136515	2	10.1162/coli.2007.33.2.201
pub.1053140362	2	10.1162/coli.2007.33.2.161
pub.1053154324	2	10.1080/09296174.2014.944329
pub.1053169147	2	10.1007/s00799-004-0079-7
pub.1053199491	2	10.1007/bf01205518
pub.1053212128	1	10.1080/13569783.2016.1194191
pub.1053213738	2	10.1108/10650750310490324
pub.1053225253	2	10.1162/089120103322711613
pub.1053232670	2	10.1007/s10579-012-9193-0
pub.1053240952	2	10.1080/09296174.2010.512161
pub.1053252688	2	10.1007/s00146-009-0250-1
pub.1053277993	1	10.1145/2948069
pub.1053289900	2	10.1162/coli.2006.32.2.195
pub.1053296030	1	10.1080/13569783.2011.541613
pub.1053328252	2	10.1080/09296170701794286
pub.1053355720	2	10.1162/coli.2007.33.1.41
pub.1053357402	2	10.1162/coli_r_00188
pub.1053403379	2	10.1162/coli.2010.36.1.36102
pub.1053444433	2	10.1007/s00146-007-0167-5
pub.1053445508	1	10.1080/13569783.2012.670426
pub.1053452454	2	10.1007/s10579-007-9048-2
pub.1053484079	2	10.1007/s10579-007-9061-5
pub.1053493937	2	10.1162/coli_a_00051
pub.1053511562	2	10.1007/s00146-006-0072-3
pub.1053512916	2	10.1108/dlp-07-2015-0009
pub.1053518361	2	10.1007/s00146-013-0443-5
pub.1053527709	2	10.1162/coli_a_00095
pub.1053563856	2	10.1162/coli_a_00014
pub.1053586035	2	10.1108/10650751111164579
pub.1053621598	1	10.1145/2442080.2442083
pub.1053680217	2	10.1108/10650750510631695
pub.1053718118	2	10.1007/s00799-016-0182-6
pub.1059874483	1	10.1093/llc/fqh049
pub.1059874485	1	10.1093/llc/fqh051
pub.1059874501	1	10.1093/llc/fqi014
pub.1059874514	1	10.1093/llc/fqi028
pub.1059874531	1	10.1093/llc/fqi045
pub.1059874532	1	10.1093/llc/fqi046
pub.1059874536	1	10.1093/llc/fqi050
pub.1059874550	1	10.1093/llc/fqi066
pub.1059874551	1	10.1093/llc/fqi067
pub.1059874566	1	10.1093/llc/fql014
pub.1059874570	1	10.1093/llc/fql018
pub.1059874571	1	10.1093/llc/fql019
pub.1059874573	1	10.1093/llc/fql021
pub.1059874574	1	10.1093/llc/fql022
pub.1059874596	1	10.1093/llc/fql044
pub.1059874600	1	10.1093/llc/fql048
pub.1059874659	1	10.1093/llc/fqn010
pub.1059874661	1	10.1093/llc/fqn012
pub.1059874662	1	10.1093/llc/fqn013
pub.1059874663	1	10.1093/llc/fqn014
pub.1059874664	1	10.1093/llc/fqn015
pub.1059874665	1	10.1093/llc/fqn016
pub.1059874666	1	10.1093/llc/fqn017
pub.1059874667	1	10.1093/llc/fqn018
pub.1059874669	1	10.1093/llc/fqn020
pub.1059874670	1	10.1093/llc/fqn021
pub.1059874671	1	10.1093/llc/fqn022
pub.1059874672	1	10.1093/llc/fqn023
pub.1059874687	1	10.1093/llc/fqn039
pub.1059874688	1	10.1093/llc/fqn040
pub.1059874694	1	10.1093/llc/fqp002
pub.1059874698	1	10.1093/llc/fqp006
pub.1059874699	1	10.1093/llc/fqp007
pub.1059874701	1	10.1093/llc/fqp009
pub.1059874702	1	10.1093/llc/fqp010
pub.1059874709	1	10.1093/llc/fqp017
pub.1059874710	1	10.1093/llc/fqp018
pub.1059874711	1	10.1093/llc/fqp019
pub.1059874714	1	10.1093/llc/fqp022
pub.1059874716	1	10.1093/llc/fqp024
pub.1059874717	1	10.1093/llc/fqp025
pub.1059874721	1	10.1093/llc/fqp029
pub.1059874724	1	10.1093/llc/fqp032
pub.1059874725	1	10.1093/llc/fqp033
pub.1059874727	1	10.1093/llc/fqp035
pub.1059874728	1	10.1093/llc/fqp036
pub.1059874730	1	10.1093/llc/fqp038
pub.1059874732	1	10.1093/llc/fqp040
pub.1059874733	1	10.1093/llc/fqp041
pub.1059874735	1	10.1093/llc/fqq001
pub.1059874739	1	10.1093/llc/fqq005
pub.1059874740	1	10.1093/llc/fqq006
pub.1059874741	1	10.1093/llc/fqq007
pub.1059874745	1	10.1093/llc/fqq011
pub.1059874747	1	10.1093/llc/fqq013
pub.1059874748	1	10.1093/llc/fqq014
pub.1059874750	1	10.1093/llc/fqq016
pub.1059874751	1	10.1093/llc/fqq017
pub.1059874752	1	10.1093/llc/fqq018
pub.1059874753	1	10.1093/llc/fqq019
pub.1059874754	1	10.1093/llc/fqq020
pub.1059874755	1	10.1093/llc/fqq021
pub.1059874760	1	10.1093/llc/fqq026
pub.1059874761	1	10.1093/llc/fqq027
pub.1059874762	1	10.1093/llc/fqq028
pub.1059874763	1	10.1093/llc/fqq029
pub.1059874764	1	10.1093/llc/fqr001
pub.1059874767	1	10.1093/llc/fqr004
pub.1059874768	1	10.1093/llc/fqr005
pub.1059874769	1	10.1093/llc/fqr006
pub.1059874771	1	10.1093/llc/fqr008
pub.1059874772	1	10.1093/llc/fqr009
pub.1059874773	1	10.1093/llc/fqr010
pub.1059874775	1	10.1093/llc/fqr015
pub.1059874777	1	10.1093/llc/fqr017
pub.1059874778	1	10.1093/llc/fqr018
pub.1059874780	1	10.1093/llc/fqr020
pub.1059874781	1	10.1093/llc/fqr021
pub.1059874782	1	10.1093/llc/fqr022
pub.1059874784	1	10.1093/llc/fqr024
pub.1059874786	1	10.1093/llc/fqr026
pub.1059874788	1	10.1093/llc/fqr028
pub.1059874789	1	10.1093/llc/fqr029
pub.1059874791	1	10.1093/llc/fqr031
pub.1059874793	1	10.1093/llc/fqr033
pub.1059874794	1	10.1093/llc/fqr034
pub.1059874799	1	10.1093/llc/fqr039
pub.1059874803	1	10.1093/llc/fqr043
pub.1059874806	1	10.1093/llc/fqr046
pub.1059874808	1	10.1093/llc/fqr048
pub.1059874809	1	10.1093/llc/fqr049
pub.1059874810	1	10.1093/llc/fqr050
pub.1059874815	1	10.1093/llc/fqs002
pub.1059874816	1	10.1093/llc/fqs003
pub.1059874819	1	10.1093/llc/fqs006
pub.1059874822	1	10.1093/llc/fqs009
pub.1059874823	1	10.1093/llc/fqs010
pub.1059874824	1	10.1093/llc/fqs011
pub.1059874826	1	10.1093/llc/fqs013
pub.1059874827	1	10.1093/llc/fqs014
pub.1059874829	1	10.1093/llc/fqs017
pub.1059874830	1	10.1093/llc/fqs018
pub.1059874831	1	10.1093/llc/fqs019
pub.1059874832	1	10.1093/llc/fqs020
pub.1059874833	1	10.1093/llc/fqs021
pub.1059874841	1	10.1093/llc/fqs030
pub.1059874842	1	10.1093/llc/fqs031
pub.1059874844	1	10.1093/llc/fqs033
pub.1059874845	1	10.1093/llc/fqs034
pub.1059874847	1	10.1093/llc/fqs036
pub.1059874851	1	10.1093/llc/fqs040
pub.1059874852	1	10.1093/llc/fqs041
pub.1059874855	1	10.1093/llc/fqs044
pub.1059874857	1	10.1093/llc/fqs046
pub.1059874858	1	10.1093/llc/fqs047
pub.1059874859	1	10.1093/llc/fqs048
pub.1059874860	1	10.1093/llc/fqs049
pub.1059874861	1	10.1093/llc/fqs050
pub.1059874862	1	10.1093/llc/fqs051
pub.1059874863	1	10.1093/llc/fqs052
pub.1059874864	1	10.1093/llc/fqs053
pub.1059874865	1	10.1093/llc/fqs054
pub.1059874866	1	10.1093/llc/fqs055
pub.1059874867	1	10.1093/llc/fqs056
pub.1059874868	1	10.1093/llc/fqs057
pub.1059874869	1	10.1093/llc/fqs058
pub.1059874870	1	10.1093/llc/fqs059
pub.1059874873	1	10.1093/llc/fqs062
pub.1059874874	1	10.1093/llc/fqs063
pub.1059874875	1	10.1093/llc/fqs064
pub.1059874876	1	10.1093/llc/fqs065
pub.1059874877	1	10.1093/llc/fqs066
pub.1059874879	1	10.1093/llc/fqs068
pub.1059874880	1	10.1093/llc/fqs069
pub.1059874881	1	10.1093/llc/fqs070
pub.1059874882	1	10.1093/llc/fqs071
pub.1059874884	1	10.1093/llc/fqs073
pub.1059874885	1	10.1093/llc/fqs074
pub.1059874887	1	10.1093/llc/fqs077
pub.1059874888	1	10.1093/llc/fqt001
pub.1059874889	1	10.1093/llc/fqt002
pub.1059874893	1	10.1093/llc/fqt006
pub.1059874894	1	10.1093/llc/fqt007
pub.1059874895	1	10.1093/llc/fqt008
pub.1059874896	1	10.1093/llc/fqt009
pub.1059874898	1	10.1093/llc/fqt011
pub.1059874901	1	10.1093/llc/fqt014
pub.1059874902	1	10.1093/llc/fqt015
pub.1059874903	1	10.1093/llc/fqt016
pub.1059874904	1	10.1093/llc/fqt017
pub.1059874905	1	10.1093/llc/fqt018
pub.1059874906	1	10.1093/llc/fqt019
pub.1059874907	1	10.1093/llc/fqt020
pub.1059874908	1	10.1093/llc/fqt021
pub.1059874910	1	10.1093/llc/fqt023
pub.1059874911	1	10.1093/llc/fqt024
pub.1059874912	1	10.1093/llc/fqt025
pub.1059874913	1	10.1093/llc/fqt026
pub.1059874914	1	10.1093/llc/fqt027
pub.1059874915	1	10.1093/llc/fqt028
pub.1059874917	1	10.1093/llc/fqt030
pub.1059874918	1	10.1093/llc/fqt031
pub.1059874919	1	10.1093/llc/fqt032
pub.1059874920	1	10.1093/llc/fqt033
pub.1059874922	1	10.1093/llc/fqt035
pub.1059874923	1	10.1093/llc/fqt036
pub.1059874924	1	10.1093/llc/fqt037
pub.1059874926	1	10.1093/llc/fqt039
pub.1059874927	1	10.1093/llc/fqt040
pub.1059874928	1	10.1093/llc/fqt041
pub.1059874930	1	10.1093/llc/fqt043
pub.1059874931	1	10.1093/llc/fqt045
pub.1059874932	1	10.1093/llc/fqt046
pub.1059874933	1	10.1093/llc/fqt047
pub.1059874934	1	10.1093/llc/fqt048
pub.1059874935	1	10.1093/llc/fqt049
pub.1059874936	1	10.1093/llc/fqt050
pub.1059874937	1	10.1093/llc/fqt051
pub.1059874939	1	10.1093/llc/fqt053
